age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk
-0.048782654,-0.073796734,-0.062067147,0.04105882,1.4120264,1.0709592,-0.37824026,-0.23567873,0.09753006,0.049820695,-0.3011624,-0.19589968,0.44926196,-0.19742392,0.053617276,0.0047690193,0.063214414,1.4026983,1.3447461,-0.03575417,0.07713259,0.108995564,-0.37000322,0.029293183,-0.061471596,-0.045238487,0.0,0.35093093,0.008305848,0.5619003,0.0021245938,0.025506115,-0.016843118,-0.17676303,0.21350539,0.04791567,0.0,0.02301714
-0.06587774,-0.028726617,-0.11623399,0.068261534,1.4663435,-0.037154563,-0.34071255,-0.14746097,0.09954424,0.13123438,-0.393401,-0.24302398,0.49390188,-0.25640962,-0.059570994,0.012597993,-0.13357176,1.4325317,1.1937232,0.012526592,0.10850942,0.11506411,-0.3752126,0.001923705,-0.0635843,0.0033249054,0.0,0.3396549,0.010676383,0.5640567,0.0019935542,0.025407335,-0.04645811,0.06210511,0.25185677,0.07924685,0.0,0.023019092
-0.001089341,-0.04396813,0.061634965,0.008923153,-0.19429599,-0.017046463,-0.31952602,-0.25886658,0.20464842,0.062849306,-0.3093921,-0.099207565,0.4702233,-0.22769205,0.064538665,0.006836539,0.0727143,1.452247,1.3793916,-0.05912345,0.15061212,0.11457966,-0.32780343,-0.016357364,-0.04017924,0.052710008,0.0,0.18423119,0.0074436963,0.6149469,0.0028783905,0.022109795,-0.02719176,-0.1352038,0.30859432,0.109968975,0.0,0.0010233558
0.013426417,-0.0061880727,-0.028971327,0.00693843,1.2330538,-0.025588527,1.5977762,-0.17080507,0.08370214,0.09670454,-0.31055447,-0.17949134,-0.08487396,-0.21812202,0.105312124,0.0060234806,0.0074183517,1.1913005,1.2374808,-0.05195799,0.0431305,0.020678679,-0.28992403,0.048809625,-0.09478548,-0.043560132,0.0,0.28342617,0.011420695,0.09744122,0.0018587392,0.020550271,0.0015421663,-0.15478934,0.1082762,0.08398529,0.0,0.023480782
-0.15527011,-0.043570627,-0.06921114,0.17050293,1.4588722,-0.02837498,-0.33567134,-0.22489135,0.08283782,0.10258137,-0.32055336,-0.25663316,0.47599357,-0.21555553,0.08868612,0.015342305,0.07818302,1.3857021,1.2199057,-0.060909525,0.13049357,0.06811204,-0.39650944,0.03311019,-0.07573103,-0.046017073,0.0,0.34502795,0.0087926015,0.5477479,0.0024221854,0.025047215,-0.042140722,0.04842297,0.23881271,0.105704665,0.0,0.023030518
-0.08278885,-0.060264915,-0.053617638,0.049464222,-0.054127213,-0.037709054,-0.45608053,-0.2253146,0.09919313,0.1184124,-0.39331087,-0.22174437,-0.118999,-0.28307486,0.12351035,0.0026598705,-0.02068703,1.3629802,1.3057595,-0.030082697,0.037244543,0.11854978,-0.32876965,-0.008306872,-0.13557369,-0.08121523,0.0,0.30024892,0.010198946,0.16805725,0.0017742002,0.025029555,-0.06707862,0.08091103,0.2873206,0.12043657,0.0,0.023392078
-0.08351614,-0.0077319643,-0.081106424,0.023730835,1.4477955,1.0735018,-0.40230688,-0.25878176,0.119162224,0.06534026,-0.4060711,-0.20850886,-0.022710608,-0.30581397,0.107272625,0.0022425263,0.033833846,1.357624,1.3096484,-0.037108257,0.028885327,0.031011067,-0.33637002,0.040359743,-0.10954045,0.006278512,0.0,0.34825218,0.009884986,0.08807862,0.0021470753,0.027695855,-0.027055888,0.09054814,0.2583279,0.08640581,0.0,0.023392078
-0.13794856,-0.023055721,-0.04636738,0.09333809,1.1745694,-0.022854619,1.4940261,-0.18157788,0.11271911,0.12258075,-0.31331307,-0.21704617,0.34603748,-0.22870585,0.09005406,0.014797029,-0.008558931,1.2016207,1.0367547,-0.050426546,0.17294562,0.088348545,-0.34230563,0.03495213,-0.08828072,-0.074325226,0.0,0.2794857,0.010003499,0.5246942,0.0022744709,0.020821728,0.016599774,0.06170914,0.15260114,0.058025334,0.0,0.023132602
0.10573308,-0.0696647,-0.045773923,0.1234451,1.5176868,-0.035938967,-0.39179626,-0.18524517,0.038173895,0.03678406,0.018846821,-0.27245554,-0.0878325,-0.14843173,0.16218641,0.009332993,0.019253504,1.4230468,1.2947423,-0.004281633,0.04933345,0.066081144,-0.29201537,0.053402387,-0.05339904,-0.030888896,0.0,0.35813496,0.008605243,0.11350691,0.0022799396,0.025664946,-0.00959511,-0.2009869,0.1659632,0.12261442,0.0,0.023372434
-0.10911186,-0.044874813,-0.0861618,0.1173932,1.1555203,-0.025198018,1.4390267,-0.18404973,0.104652114,0.11747658,-0.30493173,-0.24860993,0.34553134,-0.22759335,0.08930663,0.6076927,-0.062399555,1.1599181,0.9842586,-0.049748756,0.11979882,0.037926596,-0.3600138,0.03319354,-0.084881924,-0.072695926,0.0,0.2762729,0.009714285,0.5520611,0.002420929,0.020197397,0.010447544,0.048588436,0.1345545,0.043431796,0.0,0.023132602
-0.021479186,-0.059441905,-0.047530286,-0.0010969285,-0.18924107,1.0906544,-0.38082194,-0.2514287,0.17317715,0.054729514,-0.31252828,-0.10232115,-0.16576311,-0.23659316,0.09961351,-0.0014719358,-0.010669134,1.3629217,1.43147,-0.055475038,0.064731,0.049887117,-0.34818357,-0.04541525,-0.052076664,0.039827053,0.0,0.2024258,0.008653558,0.12571655,0.0022744238,0.022346202,0.01424021,-0.18677291,0.2914617,0.118471816,0.0,0.0013926186
-0.08404431,-0.019391108,-0.04211915,0.06794199,-0.1494232,-0.03078643,1.6710978,-0.20398566,0.104175515,0.13091889,-0.3157237,-0.22634192,0.355794,-0.24853891,0.100489944,0.011582384,0.018535135,1.2050576,1.0231748,-0.016236177,0.090918384,0.030978275,-0.34844318,0.009723439,-0.118680485,-0.023863353,0.0,0.24944392,0.009777617,0.58541316,0.0024035168,0.020611638,-0.0262451,0.05563962,0.19594869,0.099467024,0.0,0.023030518
-0.022862624,-0.023072544,0.02142076,-0.023468643,1.5010262,-0.024149833,-0.42142275,-0.19647816,0.13118312,0.08363402,-0.3708177,-0.19313475,-0.15832937,-0.21508335,0.074270524,0.6977282,0.025926882,1.3543642,1.3648409,-0.03586806,0.01847751,0.0043366505,-0.41321635,0.040514685,-0.14575192,0.06853312,0.0,0.35876974,0.010006151,0.105159335,0.0024952514,0.023830373,-0.0319857,-0.20852014,0.16610108,0.06649414,0.0,0.023380669
-0.07474286,-0.06777316,0.03133324,0.07359687,-0.27623367,1.0742794,-0.33630103,-0.29440224,0.18051013,0.042913053,-0.33794674,-0.14876367,0.4657287,-0.29181227,0.027562972,-0.0015440073,0.033823024,1.402681,1.268922,-0.05419092,0.19812122,0.044125427,-0.40748104,-0.032104604,-0.07275988,-0.06924716,0.0,0.18445188,0.0071806163,0.576498,0.0027114959,0.022293746,-0.041597124,0.0619418,0.2881837,0.08381009,0.0,0.0010367337
-0.101851344,-0.0393159,0.071621805,0.032835662,1.492239,-0.021725532,-0.36774546,-0.23991056,0.10876019,0.11997847,-0.32346472,-0.2017555,0.47870788,-0.18501325,0.06640936,0.0077674338,0.05537181,1.417392,1.34084,0.008133713,0.052189346,0.11366258,-0.35689086,0.027033027,-0.08516007,-0.00070408615,0.0,0.3546015,0.008966428,0.57843584,0.0022515364,0.02513766,0.013057853,-0.17881292,0.18320225,0.056496855,0.0,0.023121193
0.0221343,-0.07088843,-0.016066113,0.058995202,-0.27926773,-0.027541213,-0.37248033,-0.23005404,0.17881697,0.10967901,-0.35759673,-0.092644855,-0.08290072,-0.25652152,0.15335321,-0.003913151,-0.04983084,1.4180423,1.4170988,-0.036660746,0.12910753,0.14609918,-0.32447568,-0.002933705,-0.06565909,-0.10429921,0.0,0.20019376,0.008644725,0.14720313,0.0023894268,0.022478802,-0.041139774,-0.1547555,0.28982133,0.16965863,0.0,0.0013829459
-0.03851696,-0.063342966,-0.05080348,0.053861532,-0.14967692,-0.021937642,-0.325413,-0.23947221,0.19424108,0.13485347,-0.39483923,-0.16168131,-0.07356809,-0.28747407,0.1476817,-0.0026392085,-0.036331397,1.3943946,1.3305421,-0.052625075,0.058252253,0.025890492,-0.2874796,-0.01821005,-0.07076241,-0.02675083,0.0,0.19897497,0.00865307,0.1790444,0.0024905778,0.022814402,-0.046877027,0.067681715,0.28267473,0.13842101,0.0,0.0013963239
-0.08314324,-0.05983512,-0.103996865,0.09463575,1.3509842,1.0558208,-0.368754,-0.19210811,0.111172065,0.065516815,-0.35921428,-0.25524402,0.4542678,-0.23979276,0.045621507,0.63788223,0.015108822,1.3497853,1.1573278,-0.03514608,0.13555673,0.091609076,-0.38909268,0.037464686,-0.082359806,-0.021483181,0.0,0.3363086,0.00801844,0.55699086,0.0028239733,0.025590917,-0.047444034,0.05536687,0.23695341,0.057503562,0.0,0.023030518
-0.043901034,-0.124684766,-0.08206803,0.15110257,-0.15912578,1.0738736,-0.453093,-0.22404046,0.053658053,0.068739414,-0.27247432,-0.16377588,0.4542343,-0.19236478,0.06570276,0.63911647,0.026670622,1.3421272,1.2471415,-0.058447197,0.12718685,0.13550536,-0.4356339,-0.015252239,-0.05437099,-0.049968306,0.0,0.30087963,0.008026654,0.5402351,0.0024650397,0.022528311,-0.021164116,-0.12746757,0.24163565,0.09504649,0.0,0.02301714
-0.017818619,-0.029148698,0.007858763,-0.033776738,1.4553881,1.0897793,-0.43700436,-0.24423528,0.13024792,0.050040375,-0.37936974,-0.18748365,-0.07621641,-0.22173244,0.043939624,-0.002425038,0.0676017,1.3825436,1.4318362,-0.025174139,0.06284071,0.07572484,-0.4214669,0.031803783,-0.13239743,-0.013921132,0.0,0.35823917,0.009731753,0.085830316,0.0019754276,0.024494661,-0.039468862,-0.2040264,0.19911078,0.057924572,0.0,0.023380669
-0.04661922,-0.04475919,-0.06441749,0.04003641,1.3745122,1.05801,-0.3856799,-0.1946606,0.08879908,0.045735106,-0.32049423,-0.1919349,0.45240176,-0.19606386,0.05107283,0.6408848,0.055000346,1.3632628,1.2609849,-0.035910543,0.10534527,0.047727525,-0.43487462,0.030109182,-0.056684308,0.010760909,0.0,0.34643218,0.008016634,0.56941295,0.0027655992,0.027436413,-0.0145491315,-0.16513571,0.19522125,0.04300248,0.0,0.02301714
-0.038182892,-0.044807114,-0.07003374,0.043124266,1.3744094,1.058133,-0.38754755,-0.19865951,0.09083133,0.04586436,-0.31929752,-0.19691549,0.45234665,-0.19865459,0.052058913,0.64100784,0.055892516,1.3614072,1.2604991,-0.05105107,0.10862483,0.04895395,-0.44068313,0.03010112,-0.05625652,0.010555552,0.0,0.34613332,0.008016634,0.5696002,0.0027655992,0.027436413,-0.0145491315,-0.16513571,0.19409822,0.02942292,0.0,0.02301714
-0.06955032,-0.054306876,-0.04034983,0.08131507,1.1202738,1.0342705,1.4734507,-0.21072035,0.068559,0.07593989,-0.25066248,-0.21685869,0.3250759,-0.17902043,0.0595309,0.009223568,0.01725138,1.1887256,1.1743629,-0.056637898,0.08834972,0.09194058,-0.35657898,0.030289173,-0.061111785,-0.116217524,0.0,0.275297,0.009310059,0.5033354,0.0018277293,0.019916259,-0.008464229,-0.11918823,0.1601656,0.041132547,0.0,0.02301714
-0.0065779826,-0.043502275,-0.04675561,0.03875435,1.2459574,-0.027294092,1.6034594,-0.18200052,0.09455328,0.1173074,-0.28926253,-0.19606155,-0.15292887,-0.2238278,0.1383535,0.00535589,-0.015095251,1.1829995,1.2384157,-0.043322466,0.0373164,-0.0148117915,-0.31871957,0.055325504,-0.10508527,-0.10193361,0.0,0.2832803,0.011194813,0.084186845,0.0017043604,0.019204792,-0.020198327,-0.1591673,0.121578276,0.09180682,0.0,0.023378698
-0.0723303,-0.10669131,-0.123068735,0.18349701,1.4650846,-0.03527397,-0.34404004,-0.16068058,0.06040788,0.17134656,-0.3462092,-0.26003048,0.5063346,-0.21984103,-0.03577565,0.014584937,-0.13855416,1.4228865,1.2103689,0.004018228,0.1332204,0.07762105,-0.42725727,0.0030773836,-0.04180999,-0.03365143,0.0,0.3400195,0.010695579,0.5208497,0.0018879947,0.02057094,-0.037705563,0.05689907,0.2458609,0.08319557,0.0,0.023019092
-0.034453124,-0.03901827,0.062391803,0.06503535,1.2052999,-0.015500393,1.5086436,-0.20813416,0.10269997,0.09626064,-0.26540563,-0.20753974,0.35173258,-0.17095438,0.050497033,0.008006419,0.00996292,1.2211008,1.2124342,-0.05293473,0.053842146,0.048914827,-0.28929776,0.049017336,-0.090199925,-0.059680697,0.0,0.28055236,0.010106914,0.5639984,0.0021575068,0.019745847,0.008366288,-0.13859162,0.142078,0.053903986,0.0,0.023121193
-0.010559283,-0.041234937,-0.04796808,0.037193485,1.2388991,-0.027294092,1.5767518,-0.19260693,0.09098908,0.12954096,-0.2949859,-0.18688025,-0.09289421,-0.20850116,0.1363319,0.0051283324,-0.01835978,1.197745,1.2429456,-0.04725473,0.03782584,-0.0144920815,-0.33465415,0.056105178,-0.11146952,-0.096328974,0.0,0.28185976,0.011194813,0.09597171,0.0018863475,0.01984143,-0.020818658,-0.083172284,0.12311494,0.075795166,0.0,0.023378698
0.06555777,-0.0064020217,-0.07600542,0.004382157,-0.04926468,-0.039785255,1.7630298,-0.17209308,0.0640095,0.10013849,-0.34003484,-0.16671707,-0.05628654,-0.23793465,-0.059658337,0.003960822,-0.1538149,1.2256571,1.2289718,-0.005453568,0.06605998,0.0012395169,-0.42118427,-0.022898883,-0.08341781,-0.0012054257,0.0,0.2492789,0.013097792,0.12049749,0.0014058717,0.017784169,-0.055067644,-0.16385609,0.16852142,0.08684392,0.0,0.023367273
-0.07193752,-0.047461037,-0.054556955,0.09714968,-0.18239881,1.0511838,1.6128981,-0.19906756,0.095905684,0.05953865,-0.31148437,-0.23487493,0.3237733,-0.24288642,0.059660107,0.008709102,0.010836224,1.1890206,1.0668867,-0.04426415,0.12410327,0.09125044,-0.38227728,-0.0002641392,-0.108453244,-0.11178897,0.0,0.24966595,0.009311865,0.53612137,0.0021165763,0.020280838,-0.032464363,0.05545206,0.22904123,0.078942984,0.0,0.023030518
-0.088534065,-0.017480519,0.025550919,0.044554897,-0.12980342,-0.028740345,1.6164002,-0.2204868,0.071773,0.030559277,-0.28408507,-0.22905594,0.3574273,-0.16858362,0.03836047,0.659174,-0.026601551,1.1811419,1.1156564,-0.046019144,0.075767644,0.07845121,-0.42555368,-0.0032653294,-0.13653383,-0.05895173,0.0,0.2478844,0.009953517,0.5676894,0.0021927461,0.01939855,0.014055151,-0.14554597,0.14405869,0.06896751,0.0,0.023121193
-0.054360364,-0.012592078,-0.04476498,0.03060026,-0.24940708,-0.02421679,-0.35055983,-0.2111131,0.18377185,0.108740754,-0.4071463,-0.190735,-0.054630257,-0.25602308,0.12656944,0.0050083026,-0.01131456,1.3956727,1.3273559,-0.05267207,0.04153314,0.11876976,-0.26598093,-0.010458371,-0.07261384,0.07287551,0.0,0.20050305,0.00865307,0.18160868,0.0028345292,0.025037322,-0.0464063,0.077108,0.28713188,0.15473084,0.0,0.0013963239
0.0028659904,-0.05334949,-0.06453849,0.040318746,-0.1159166,-0.03587765,1.717608,-0.22736646,0.08225836,0.09146399,-0.2909303,-0.18325087,-0.15668614,-0.22584072,0.13673864,0.60523915,-0.062359046,1.1510588,1.1525682,-0.047014087,0.045014914,-0.00052946556,-0.39627606,0.021797877,-0.11985019,-0.097002566,0.0,0.25032666,0.010905599,0.1209012,0.0017863682,0.018970722,-0.03813854,-0.16258852,0.13825785,0.121422835,0.0,0.023378698
-0.05327069,-0.014534499,-0.009245819,0.02623632,-0.09254342,-0.022264011,1.7567713,-0.19259235,0.07814221,0.11837051,-0.37531438,-0.2169589,-0.116686866,-0.27850437,0.017582947,0.0033897124,0.13768034,1.1875957,1.1340727,-0.048339408,0.022477034,0.00156228,-0.32380885,0.010078952,-0.15646212,-0.036789432,0.0,0.25173515,0.011565495,0.19970556,0.0016785974,0.019941092,-0.06452775,0.089731544,0.18127821,0.11278843,0.0,0.023392078
-0.015300466,-0.08049977,-0.0425273,0.06509364,1.4824378,-0.02639459,-0.35260886,-0.19929834,0.08712418,0.09297679,-0.32136187,-0.19729213,0.45907873,-0.205892,0.0960343,0.0111609725,0.05423861,1.4167641,1.3669189,-0.04033236,0.061373048,0.07321711,-0.29697418,0.043194752,-0.07180227,-0.0041725193,0.0,0.3548967,0.008771599,0.5934119,0.0024276844,0.025779799,-0.007883129,-0.1599207,0.18677662,0.06676696,0.0,0.02301714
-0.07773426,-0.023346059,-0.01777855,0.06166625,-0.21585907,-0.037407152,1.6933184,-0.20325527,0.052041516,0.08699424,-0.29255983,-0.2464592,0.354704,-0.18335184,0.08085271,0.010962227,0.016102238,1.2106047,1.1804876,-0.045694135,0.10619531,0.13158022,-0.36409417,-0.0049511227,-0.121467754,-0.08924715,0.0,0.24944392,0.009775811,0.5653778,0.0022623322,0.020339038,-0.053818684,-0.059938163,0.17760201,0.109685585,0.0,0.02301714
-0.047469527,-0.047244176,-0.05990334,0.014161936,1.4842743,-0.027418103,-0.35311952,-0.20710233,0.09597147,0.0818299,-0.3193958,-0.19778678,0.45921227,-0.20936964,0.08588682,0.0077990913,0.08320789,1.4202389,1.352472,-0.04054508,0.047066104,0.037114006,-0.3404971,0.037784662,-0.07269916,0.052021254,0.0,0.356315,0.008771599,0.60287523,0.0024115343,0.027598772,-0.00835747,-0.17885688,0.18554655,0.06600241,0.0,0.02301714
-0.04162758,-0.034071613,-0.07038783,0.05178015,1.2339563,-0.026474684,1.5869484,-0.19626263,0.1002074,0.11720281,-0.33867177,-0.21018763,-0.056511305,-0.25325266,0.12774804,0.008443303,-0.04043502,1.1784376,1.1317742,-0.050838187,0.04891113,0.05619989,-0.27176282,0.054512177,-0.12093693,-0.10282941,0.0,0.28297916,0.011203158,0.103412464,0.0018863475,0.020042319,-0.024984647,0.084716775,0.15750267,0.082094416,0.0,0.023392078
-0.042562198,-0.06497532,0.04947313,0.16006595,-0.296934,-0.025510266,-0.34177947,-0.3095068,0.1012578,0.021904806,0.04338383,-0.24222456,0.5013627,-0.17834651,0.037627388,0.0043190056,0.012712391,1.4546378,1.1547374,-0.047147498,0.102918014,0.14303476,-0.26319668,-0.044810545,-0.009733787,-0.07288466,0.0,0.18193746,0.007234126,0.6210971,0.0027955798,0.022326235,-0.05426415,0.0925701,0.2851034,0.14162922,0.0,0.0010367337
-0.0670303,-0.079469666,0.019503914,0.08399024,-0.20245658,-0.015348087,-0.3071938,-0.26023844,0.19821726,0.059410118,-0.37796083,-0.21609366,0.48762226,-0.25284395,0.055221427,-0.0011819741,0.018275917,1.4270675,1.2811571,-0.057395708,0.12855874,0.04115604,-0.34530234,-0.034469496,-0.10084541,-0.06583382,0.0,0.18299925,0.0074645383,0.6263826,0.0029445454,0.022128338,-0.05538345,0.06878998,0.28348035,0.09160392,0.0,0.0010367337
-0.06648024,-0.035156917,-0.05518926,0.20451124,-0.10153322,-0.028515562,-0.39972377,-0.26610377,0.012983439,0.032803446,0.06067862,-0.223774,0.49101135,-0.20072384,0.10338945,0.015377385,0.08323321,1.4128561,1.0499164,-0.05785049,0.13446614,0.10389981,-0.36872908,0.0020259998,-0.028590772,-0.026277196,0.0,0.2877296,0.008646965,0.57966185,0.0023248799,0.025141053,-0.012472488,0.08576287,0.31526196,0.15632659,0.0,0.023030518
-0.08794975,-0.04561757,-0.055574592,0.08877874,1.1542958,-0.019204738,1.5000569,-0.1495456,0.05154606,0.08475653,-0.2667044,-0.27950785,0.3538163,-0.19550486,-0.058721013,0.66027015,-0.08353825,1.1846372,1.0931289,-0.050361235,0.015036009,0.10200124,-0.3828391,0.048719704,-0.1304964,-0.061760798,0.0,0.27879632,0.009747935,0.5171972,0.001824641,0.019991802,-0.03448911,-0.12399448,0.08551998,0.060477618,0.0,0.023028417
-0.085556135,-0.027693696,0.05568695,0.047682676,-0.19251367,-0.015457229,-0.30892256,-0.27521527,0.20933338,0.08787255,-0.3414138,-0.15456451,0.47414017,-0.2436488,0.056159128,0.0023431908,0.05933326,1.430145,1.2385726,-0.06295824,0.16733108,0.05037453,-0.35617307,-0.025435144,-0.0629015,0.021932015,0.0,0.18304849,0.007671383,0.6092537,0.0030373232,0.022684464,0.030863617,0.06812895,0.2875999,0.08928564,0.0,0.0010464065
-0.10340111,-0.06310557,0.01462235,0.07757834,1.3989706,1.0748748,-0.37290657,-0.23921765,0.11747653,0.042828478,-0.37730923,-0.28309327,0.45271298,-0.24780194,0.03734584,0.0033050475,0.0517429,1.3940257,1.2467036,-0.027151627,0.1282816,0.09373418,-0.4069935,0.02434284,-0.1326151,-0.047422934,0.0,0.34067073,0.008295637,0.5599776,0.002300291,0.024917131,-0.006469705,0.08063394,0.25277218,0.034868717,0.0,0.023032486
-0.017117612,-0.038021646,-0.06766806,0.057872467,1.2344962,-0.02652597,1.5770694,-0.18970993,0.0978462,0.13049512,-0.3475741,-0.21251172,-0.061532725,-0.26655346,0.13905078,0.0070061088,-0.029940832,1.1788629,1.1330463,-0.04368075,0.06682398,0.024381429,-0.27152446,0.07240438,-0.12444399,-0.0978359,0.0,0.28185976,0.011203158,0.1043954,0.0018863475,0.02011403,-0.022716466,0.073643565,0.15950999,0.09743522,0.0,0.023392078
-0.005513915,-0.07079625,-0.033135828,0.016506726,-0.1685291,1.0908346,-0.36701602,-0.24160652,0.17085676,0.104279764,-0.33579975,-0.07484695,-0.09134289,-0.22900985,0.16222708,-0.003830566,-0.00987959,1.3817464,1.3978595,0.018374112,0.08010362,0.11904476,-0.34132814,-0.027811244,-0.055020127,0.039498538,0.0,0.2009714,0.008427677,0.12175598,0.0023077126,0.022680774,-0.037161082,-0.1587882,0.29896036,0.13616657,0.0,0.0013829459
-0.063869156,-0.04627018,-0.050997585,0.055168625,-0.08113831,-0.03392834,1.7373064,-0.21228477,0.07977057,0.0980027,-0.35303506,-0.20233041,-0.06663966,-0.26692933,0.115999825,0.0051356982,-0.053639222,1.1791501,1.1320894,-0.044132642,0.056743246,0.066351645,-0.31531692,0.011740205,-0.14650352,-0.120782346,0.0,0.2519865,0.011203158,0.13330576,0.0016981303,0.020042319,-0.06393926,0.07541894,0.18752886,0.11849919,0.0,0.023392078
-0.042101882,-0.06847125,-0.04287134,0.032376774,1.518964,-0.032597,-0.39189738,-0.22261685,0.10248456,0.10209813,-0.3481427,-0.17540324,-0.14385915,-0.22495906,0.12781258,0.0028776824,-0.009297562,1.3855078,1.4045495,-0.032234933,0.019734439,0.083322085,-0.32556534,0.039339658,-0.10383144,-0.07191355,0.0,0.36178592,0.010190601,0.10034328,0.0016895183,0.024693955,-0.051652584,-0.19298515,0.1889193,0.10236388,0.0,0.023378698
-0.15413795,-0.016848091,0.04359393,0.019787464,-0.1655112,-0.026471341,-0.5026212,-0.21957141,0.065593876,0.065205984,-0.46401247,-0.23771279,-0.04496578,-0.2603208,-0.05442593,0.0024457502,-0.094163395,1.3968562,1.3334966,-0.028433915,-0.012988601,0.105515845,-0.40085584,0.027811615,-0.21529616,0.0036942144,0.0,0.3005126,0.010669479,0.22113179,0.0014876856,0.023084717,0.044476062,0.09279998,0.24137953,0.10212574,0.0,0.023507407
-0.04427535,-0.020529341,-0.022293154,0.033630285,-0.11267984,-0.035812013,1.6869425,-0.21451241,0.050470382,0.072286725,-0.26600507,-0.22192581,0.35028267,-0.2006369,0.08105522,0.010327467,0.05855381,1.2128137,1.1716961,-0.055354625,0.075256325,0.047659095,-0.3592413,-0.025541494,-0.108812556,0.030019812,0.0,0.25126866,0.009853687,0.58664894,0.0022531059,0.020478012,-0.04470429,-0.12744486,0.16029905,0.075297594,0.0,0.02301714
-0.026009519,-0.04670761,-0.04244689,0.030420942,-0.12191161,1.0549331,1.7046207,-0.2160098,0.06084566,0.087466225,-0.28920993,-0.17549752,-0.09788383,-0.2460565,0.10086352,0.0011612519,-0.017849842,1.16889,1.2251716,-0.0027664998,0.07657499,0.102462165,-0.38257548,0.0024271419,-0.11289825,-0.11729939,0.0,0.25407496,0.010747981,0.09313112,0.0015285973,0.01970672,-0.06276838,-0.15774262,0.17812347,0.10746876,0.0,0.023378698
-0.1262004,-0.06615518,-0.09961319,0.04557688,-0.1268165,1.070569,-0.4780795,-0.22018856,0.07003642,0.10953372,-0.38605496,-0.21213159,-0.11756443,-0.27290228,0.12102761,0.6348957,-0.031650953,1.300161,1.2337058,0.009994703,0.057068523,0.078110985,-0.4320895,-0.008003625,-0.11234301,-0.06593311,0.0,0.29820096,0.0094628995,0.13802399,0.0023805373,0.022163501,-0.038982105,0.06229443,0.27128333,0.0971521,0.0,0.023392078
-0.05430346,-0.044047434,0.008431392,0.016430454,-0.07548632,-0.03389993,1.6932318,-0.25446424,0.09202625,0.07075497,-0.3100543,-0.18383083,-0.103088364,-0.20935006,0.07345815,0.65752864,-0.08516166,1.1578205,1.1833385,-0.04709994,0.03639543,0.081332214,-0.41765314,0.010567881,-0.15978287,-0.083000965,0.0,0.2501281,0.011372519,0.1325475,0.0016268619,0.01910785,0.01326021,-0.17674537,0.13852043,0.09414901,0.0,0.023482753
0.010166552,-0.008925706,0.05298132,0.03188516,-0.18623196,-0.022772487,-0.30795828,-0.19781417,0.1604289,0.11153139,-0.3926182,-0.21064377,0.4926089,-0.25988427,-0.045233976,0.0060134064,-0.12570913,1.4566935,1.2450696,0.0022783282,0.14119662,0.06910271,-0.40568715,-0.059727356,-0.030011866,0.086963594,0.0,0.18473619,0.009348481,0.6270678,0.002616542,0.020378355,-0.06121829,0.05572129,0.30558872,0.10829313,0.0,0.0010253085
-0.037768386,-0.08328726,-0.01722074,0.15967715,-0.19996612,-0.025979517,1.7339716,-0.20957714,0.023252822,0.13190374,-0.23515335,-0.22386353,0.34884012,-0.17265856,-0.009328003,0.011020755,0.11190107,1.2233498,1.1833314,-0.071445346,0.12071037,0.118572295,-0.36819467,0.01076186,-0.101754434,-0.121793896,0.0,0.2522531,0.010157345,0.5273512,0.0017087666,0.019274162,-0.048099853,-0.087857425,0.15850396,0.11881746,0.0,0.02301714
-0.052045807,-0.03061702,-0.04162634,0.17989485,-0.20027272,-0.03567946,1.7281245,-0.21825239,0.044443015,0.09370533,-0.23207115,-0.22316921,0.35067979,-0.16505261,0.103462316,0.012888987,0.039562475,1.2030613,1.1442388,-0.07207334,0.14544599,0.12384122,-0.37063715,0.015679056,-0.09962138,-0.09695555,0.0,0.2509969,0.009795007,0.5503514,0.002098399,0.019463353,-0.017546542,-0.0908963,0.16701768,0.1430571,0.0,0.02301714
-0.005618138,-0.019585548,-0.05954529,0.06772996,-0.15222064,-0.0072402507,1.6390518,-0.17515747,0.060691625,0.119691536,-0.2157902,-0.17915028,0.3513596,-0.260593,-0.010928671,0.6107055,0.081611715,1.1941137,1.1125326,-0.034619294,0.15120366,0.074288726,-0.40907004,0.023264531,-0.102176934,-0.08024904,0.0,0.24903801,0.009848935,0.5632577,0.0021279783,0.019987496,-0.030121615,-0.06514898,0.17012778,0.09432274,0.0,0.02301714
-0.012702506,-0.04922124,-0.06387707,0.0981101,1.1414007,1.0285431,1.4765749,-0.22514597,0.020005576,0.0826479,0.0023557015,-0.25249827,-0.11438861,-0.19423492,0.10347744,0.0045897956,-0.034442622,1.1634299,1.033622,-0.009707124,0.034876745,0.104706295,-0.25667605,0.027922342,-0.05268994,-0.10727118,0.0,0.2727449,0.010610689,0.08099974,0.0017432269,0.019540738,-0.039647896,0.12362734,0.18814363,0.09497623,0.0,0.023392078
