customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk,churn_probability,recoverable_revenue,customer_lifetime_value,risk_tier,recommended_action,recommendation_reason,expected_impact
Cust06196,40.0,Male,Delhi,13.0,2.0,1.0,0.0,604.0,122047.1,49373.77,4.0,5777.9,0.0,582.0,9.0,1.0,9.0,0.0,0.0,0.349,2023-08-30,2022-12-02,0.0,2.471851514447561,0.1428571428571428,45.18,0.0999,3496.22,2.857142857142857,0,0,0,0.0,0,0,Low,Mid-Career,25.0,0.000863,0,0,0.5938,726.62,74996.21,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06197,42.0,Female,Pune,10.0,1.0,1.0,1.0,705.0,9812.54,67137.93,47.0,13367.67,0.0,643.0,15.0,1.0,5.0,0.0,0.0,0.349,2021-12-29,2023-02-12,0.0,0.146152761147668,0.0909090909090909,80.3,0.0556,998.48,3.8181818181818175,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,2.8e-05,0,0,0.1219,42.6,161706.42,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06198,36.0,Female,Ahmedabad,11.0,1.0,1.0,1.0,765.0,5288.0,54006.01,77.0,4893.03,0.0,293.0,27.0,1.0,7.0,1.0,0.0,0.224,2019-06-04,2023-11-24,0.0,0.0979132153400086,0.0833333333333333,80.54,0.0561,770.71,3.0,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,1.4e-05,0,0,0.0801,21.61,59875.0,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06199,38.0,Male,Delhi,13.0,1.0,0.0,1.0,558.0,13839.86,78201.04,75.0,10172.58,0.0,182.0,29.0,0.0,27.0,1.0,0.0,0.056,2018-12-05,2021-03-03,0.0,0.1769756901482365,0.0714285714285714,35.58,0.0604,1091.33,2.7142857142857144,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,2.1e-05,0,0,0.0775,29.6,123486.16,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06200,37.0,Female,Hyderabad,4.0,1.0,1.0,0.0,557.0,118277.03,41793.67,38.0,6860.37,4.0,342.0,51.0,1.0,12.0,1.0,0.0,0.601,2020-02-18,2021-12-24,0.0,2.829954872236101,0.2,46.02,0.0486,3001.32,7.4,0,1,0,136.8,0,1,Low,Mid-Career,65.0,0.000137,0,1,0.2256,236.98,86872.75,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06201,35.0,Male,Ahmedabad,4.0,1.0,1.0,1.0,652.0,113946.36,55925.69,46.0,10935.14,1.0,368.0,29.0,1.0,23.0,1.0,0.0,0.485,2023-05-11,2021-04-07,0.0,2.037423634404253,0.2,80.58,0.0492,3011.98,7.0,0,1,0,36.8,0,0,Mid,Mid-Career,15.0,5.2e-05,0,0,0.0836,88.13,135640.07,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06202,28.0,Male,Mumbai,15.0,2.0,1.0,1.0,484.0,12193.17,63437.36,15.0,3776.08,2.0,509.0,8.0,0.0,21.0,0.0,0.0,0.349,2015-07-15,2023-08-10,0.0,0.192205000255366,0.125,55.16,0.1001,1335.37,1.75,0,0,0,101.8,0,0,Mid,Young,0.0,3.6e-05,0,0,0.0648,30.29,47678.76,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06203,72.0,Female,Delhi,3.0,2.0,1.0,1.0,614.0,2518.32,82283.85,35.0,6612.21,1.0,386.0,47.0,0.0,15.0,1.0,0.0,0.167,2020-09-20,2024-10-22,0.0,0.0306049047911006,0.5,55.94,0.0825,1245.62,18.0,0,0,0,38.6,0,0,Mid,Retired,10.0,0.000216,0,0,0.5047,220.03,81422.07,Medium Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06204,66.0,Male,Kolkata,5.0,2.0,1.0,0.0,511.0,92486.25,108953.89,60.0,7736.82,0.0,363.0,37.0,1.0,7.0,1.0,0.0,0.438,2021-05-21,2022-03-20,0.0,0.8488490053085272,0.3333333333333333,45.74,0.0891,3162.91,11.0,0,0,0,0.0,0,0,High,Retired,35.0,0.000851,0,0,0.7261,803.81,97616.43,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06205,27.0,Male,Delhi,6.0,2.0,1.0,1.0,760.0,154637.34,109146.52,55.0,2627.44,2.0,678.0,11.0,1.0,6.0,1.0,1.0,0.211,2019-08-13,2021-11-27,0.0,1.4167737388811033,0.2857142857142857,80.22,0.0921,4355.61,3.857142857142857,0,0,0,135.6,0,0,High,Young,0.0,0.000136,0,0,0.0813,123.94,38168.4,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06206,63.0,Male,Pune,9.0,1.0,1.0,0.0,588.0,112228.93,84499.36,40.0,4961.9,1.0,646.0,27.0,1.0,19.0,1.0,0.0,0.452,2020-03-24,2022-12-31,1.0,1.3281473593721966,0.1,45.54,0.0572,3032.2,6.3,0,1,0,64.6,0,0,Mid,Retired,50.0,0.000453,0,0,0.6273,665.73,63909.67,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06207,37.0,Male,Mumbai,14.0,4.0,1.0,1.0,782.0,56349.46,92210.12,69.0,100.0,0.0,546.0,4.0,1.0,13.0,1.0,0.0,0.473,2018-08-12,2021-02-20,0.0,0.6110918075824261,0.2666666666666666,80.08,0.1756,3096.83,2.466666666666667,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,0.000485,0,0,0.2145,232.49,6890.48,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06208,44.0,Female,Mumbai,9.0,1.0,1.0,1.0,739.0,70120.98,87474.68,5.0,9885.85,0.0,233.0,18.0,1.0,20.0,0.0,0.0,0.349,2016-06-19,2024-08-27,1.0,0.8016054290746868,0.1,80.36,0.0563,2251.18,4.4,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,0.000301,0,0,0.5702,449.27,121733.83,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06209,41.0,Male,Hyderabad,0.0,1.0,1.0,0.0,598.0,113296.0,62414.31,40.0,11971.03,0.0,484.0,50.0,1.0,17.0,1.0,0.0,0.198,2021-11-27,2023-08-02,1.0,1.8151956627308268,1.0,46.0,0.0434,3035.29,41.0,0,1,0,0.0,0,0,Mid,Mid-Career,50.0,0.000439,0,0,0.8015,851.47,148051.24,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06210,33.0,Male,Hyderabad,8.0,2.0,1.0,1.0,564.0,23638.72,111023.32,61.0,1043.04,0.0,134.0,11.0,1.0,14.0,1.0,0.0,0.456,2018-08-20,2024-07-31,0.0,0.2129147920023288,0.2222222222222222,80.22,0.0913,1727.3,3.6666666666666665,0,0,0,0.0,0,0,High,Mid-Career,0.0,0.000145,0,0,0.2206,133.36,15225.64,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06211,55.0,Female,,14.0,1.0,0.0,1.0,635.0,60014.8,38420.76,12.0,2144.36,0.0,640.0,11.0,1.0,26.0,0.0,0.0,0.349,2022-08-17,2024-03-18,0.0,1.5620002831728688,0.0666666666666666,60.22,0.0616,1775.42,3.6666666666666665,0,1,0,0.0,0,0,Low,Senior,15.0,7.7e-05,0,0,0.1691,105.08,28532.76,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06212,44.0,Female,Ahmedabad,13.0,1.0,1.0,0.0,642.0,30203.92,75245.06,51.0,3205.94,1.0,315.0,54.0,1.0,4.0,0.0,0.0,0.349,2020-12-30,2023-03-25,0.0,0.4014020136070911,0.0714285714285714,46.08,0.0604,1337.12,3.142857142857143,0,1,0,31.5,0,0,Mid,Mid-Career,40.0,0.000169,0,0,0.503,235.4,40377.4,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06213,36.0,Male,,7.0,3.0,1.0,1.0,678.0,20450.8,33340.42,34.0,1633.19,0.0,40.0,53.0,1.0,15.0,0.0,0.0,0.349,2017-06-20,2022-10-29,0.0,0.6133751951776499,0.375,81.06,0.1247,1758.71,4.5,0,0,0,0.0,0,0,Low,Mid-Career,0.0,0.000163,0,0,0.1788,110.06,23211.8,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06214,25.0,Male,Delhi,6.0,1.0,0.0,1.0,588.0,279436.93,131124.83,38.0,9996.78,2.0,528.0,46.0,1.0,0.0,1.0,1.0,0.077,2020-08-28,2024-10-22,0.0,2.1310593801389093,0.1428571428571428,60.92,0.0594,6613.21,3.571428571428572,0,1,0,105.6,0,0,High,Young,15.0,0.000214,0,0,0.131,303.22,129344.47,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06215,30.0,Male,Mumbai,8.0,2.0,1.0,1.0,710.0,56349.46,63182.67,44.0,4540.88,0.0,578.0,0.0,1.0,28.0,0.0,0.0,0.349,2017-06-30,2024-03-18,0.0,0.8918358177041631,0.2222222222222222,80.0,0.0909,2225.13,3.333333333333333,0,0,0,0.0,0,0,Mid,Young,0.0,0.000282,0,0,0.3353,261.13,58181.04,Medium Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06216,21.0,Male,Kolkata,2.0,3.0,1.0,1.0,671.0,47199.28,85965.16,79.0,9250.99,1.0,522.0,1.0,1.0,14.0,0.0,0.0,0.349,2023-02-16,2024-06-15,0.0,0.5490448799853337,1.0,80.02,0.1201,2580.36,7.0,0,0,0,52.2,0,0,Mid,Young,10.0,0.000299,0,0,0.2316,209.16,115427.86,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06217,42.0,Female,Pune,9.0,4.0,1.0,1.0,623.0,11766.68,64042.0,24.0,4262.41,2.0,338.0,51.0,1.0,26.0,1.0,0.0,0.18,2021-12-14,2023-02-03,1.0,0.1837309307808816,0.4,81.02,0.1661,2134.13,4.2,0,0,0,67.6,0,0,Mid,Mid-Career,0.0,0.001125,0,0,0.7629,569.84,55501.92,High Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06218,26.0,Female,Hyderabad,3.0,2.0,1.0,1.0,650.0,104129.0,97466.61,40.0,6298.07,0.0,158.0,54.0,0.0,25.0,0.0,0.0,0.349,2022-03-15,2022-11-16,0.0,1.0683446531622145,0.5,56.08,0.086,3335.43,6.5,0,0,0,0.0,0,0,Mid,Young,0.0,0.000379,0,0,0.3179,371.12,80700.71,Medium Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06219,39.0,Male,Mumbai,15.0,1.0,1.0,0.0,635.0,23625.01,77828.51,44.0,13192.46,0.0,673.0,27.0,1.0,21.0,0.0,0.0,0.349,2022-03-11,2021-04-16,0.0,0.3035482299708684,0.0625,45.54,0.0638,1315.74,2.4375,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,0.000113,0,0,0.3224,148.47,160018.27,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06220,60.0,Male,Bangalore,6.0,2.0,1.0,0.0,585.0,14763.63,72256.32,14.0,2222.52,0.0,68.0,18.0,0.0,9.0,0.0,0.0,0.349,2019-08-13,2024-11-05,0.0,0.2043201989777644,0.2857142857142857,20.36,0.0868,1406.52,8.571428571428571,0,0,0,0.0,0,0,Mid,Senior,35.0,0.00014,0,0,0.2759,135.82,29113.15,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06221,58.0,Female,Hyderabad,5.0,1.0,1.0,1.0,655.0,38440.4,99551.13,31.0,5190.73,0.0,551.0,30.0,0.0,25.0,0.0,0.0,0.349,2017-09-05,2023-12-17,0.0,0.3861333755490716,0.1666666666666666,55.6,0.0496,1618.92,9.666666666666666,0,1,0,0.0,0,0,Mid,Senior,25.0,0.000151,0,0,0.4518,256.0,64441.97,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06222,42.0,Female,Kolkata,13.0,2.0,1.0,1.0,657.0,60376.25,56372.88,54.0,10088.32,0.0,516.0,9.0,1.0,23.0,0.0,0.0,0.349,2023-01-02,2024-04-09,0.0,1.0709968872108857,0.1428571428571428,80.18,0.0986,2333.9,3.0,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,0.000227,0,0,0.2367,193.35,124871.13,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06223,42.0,Male,Ahmedabad,15.0,2.0,1.0,1.0,671.0,56349.46,89883.11,5.0,6407.4,3.0,320.0,0.0,1.0,28.0,0.0,0.0,0.349,2019-02-18,2021-09-30,0.0,0.6269123652667863,0.125,80.0,0.1023,2350.6,2.625,0,0,0,96.0,0,0,Mid,Mid-Career,10.0,0.000257,0,0,0.2566,211.11,80579.28,Low Risk,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust06224,66.0,Female,Pune,12.0,2.0,1.0,0.0,650.0,67843.19,68011.13,30.0,8943.27,0.0,100.0,47.0,0.0,14.0,0.0,0.0,0.349,2018-10-15,2021-06-25,0.0,0.9975160313314698,0.1538461538461538,20.94,0.0976,2518.34,5.076923076923077,0,0,0,0.0,0,0,Mid,Retired,35.0,0.000472,0,0,0.4616,406.86,111354.54,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06225,49.0,Female,Hyderabad,1.0,2.0,0.0,1.0,639.0,1237.39,70702.95,59.0,8008.68,1.0,25.0,47.0,1.0,15.0,0.0,0.0,0.349,2022-03-03,2022-08-11,0.0,0.0175010024192424,1.0,60.94,0.0792,1187.65,24.5,0,0,0,2.5,0,0,Mid,Senior,10.0,7.3e-05,0,0,0.1873,77.86,98141.28,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06226,38.0,Male,Hyderabad,15.0,3.0,0.0,0.0,730.0,177952.99,42256.1,78.0,466.33,0.0,527.0,11.0,1.0,28.0,0.0,0.0,0.349,2019-02-04,2022-06-02,0.0,4.211197408246188,0.1875,25.22,0.1416,4932.75,2.375,0,0,1,0.0,0,0,Low,Mid-Career,35.0,0.000573,0,0,0.197,340.11,13934.55,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06227,23.0,Male,Pune,15.0,1.0,1.0,1.0,668.0,202803.44,66361.77,34.0,14995.41,1.0,458.0,31.0,1.0,14.0,1.0,1.0,0.331,2015-11-08,2021-11-25,0.0,3.055982141794262,0.0625,80.62,0.0688,4871.47,1.4375,0,1,0,45.8,0,0,Mid,Young,15.0,0.000333,0,0,0.2389,407.33,187029.02,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06228,47.0,Female,Bangalore,1.0,2.0,0.0,0.0,631.0,105661.74,53350.3,57.0,7503.32,0.0,646.0,58.0,0.0,13.0,1.0,0.0,0.459,2020-11-16,2023-12-18,0.0,1.9804904472805724,1.0,1.16,0.0817,3201.67,23.5,0,0,0,0.0,0,0,Mid,Senior,35.0,0.000445,0,0,0.4093,458.66,95209.69,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06229,53.0,Female,Kolkata,9.0,1.0,1.0,1.0,640.0,56349.46,120196.81,1.0,15973.87,0.0,581.0,12.0,1.0,9.0,0.0,0.0,0.349,2023-12-03,2023-01-17,0.0,0.4688060456342757,0.1,80.24,0.0573,2167.52,5.3,0,1,0,0.0,0,0,High,Senior,15.0,0.000135,0,0,0.2603,197.47,194376.92,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06230,34.0,,Chennai,6.0,1.0,1.0,1.0,645.0,23538.55,10000.0,65.0,9690.39,0.0,76.0,23.0,0.0,0.0,0.0,0.0,0.349,2017-01-01,2024-10-04,0.0,2.3536196380361964,0.1428571428571428,55.46,0.048,1007.67,4.857142857142857,0,1,0,0.0,0,0,Low,Mid-Career,15.0,1.7e-05,0,0,0.0836,29.48,117990.84,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06231,46.0,Female,,8.0,1.0,1.0,0.0,672.0,109041.26,110570.4,42.0,14583.31,0.0,171.0,29.0,1.0,12.0,0.0,0.0,0.349,2022-03-10,2024-12-25,0.0,0.9861615209719692,0.1111111111111111,45.58,0.057,3168.94,5.111111111111111,0,1,0,0.0,0,0,High,Senior,40.0,0.000397,0,0,0.5277,585.29,179270.96,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06232,37.0,Female,Ahmedabad,10.0,2.0,0.0,1.0,650.0,7974476.37,10000.0,37.0,13111.38,0.0,435.0,44.0,1.0,25.0,0.0,0.0,0.349,2022-02-25,2024-07-03,0.0,797.367900209979,0.1818181818181818,60.88,0.3242,160460.64,3.363636363636364,0,0,0,0.0,0,0,Low,Mid-Career,0.0,0.045951,0,0,0.2123,11923.03,398570.85,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06233,40.0,Female,Bangalore,14.0,4.0,1.0,0.0,533.0,13808.75,96488.63,27.0,14144.41,1.0,462.0,41.0,1.0,25.0,0.0,0.0,0.349,2016-08-11,2021-05-18,0.0,0.1431112338185979,0.2666666666666666,45.82,0.1752,2403.57,2.6666666666666665,0,0,0,46.2,0,0,Mid,Mid-Career,25.0,0.000609,0,0,0.3474,292.25,174147.18,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06234,18.0,Male,Mumbai,15.0,2.0,1.0,1.0,702.0,56349.46,41490.79,56.0,6886.07,0.0,183.0,48.0,1.0,16.0,0.0,0.0,0.349,2016-06-28,2021-04-08,0.0,1.3580869854012083,0.125,80.96,0.1008,2161.81,1.125,0,0,0,0.0,0,0,Low,Young,0.0,3.9e-05,0,0,0.0433,32.76,86323.32,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06235,39.0,Male,Delhi,11.0,1.0,1.0,0.0,722.0,30297.48,97652.89,11.0,16935.6,0.0,387.0,5.0,0.0,15.0,0.0,0.0,0.349,2016-12-15,2024-05-26,0.0,0.3102536929148444,0.0833333333333333,20.1,0.0589,1565.92,3.25,0,1,1,0.0,0,0,Mid,Mid-Career,50.0,0.000127,0,0,0.3311,181.47,205136.12,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06236,55.0,Male,Hyderabad,8.0,2.0,1.0,0.0,710.0,35296.73,70145.64,76.0,5640.02,0.0,138.0,29.0,1.0,16.0,0.0,0.0,0.349,2017-07-01,2023-10-26,0.0,0.5031848995190646,0.2222222222222222,45.58,0.0906,1842.92,6.111111111111111,0,0,1,0.0,0,0,Mid,Senior,35.0,0.000236,0,0,0.3404,219.57,70739.14,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06237,34.0,Female,Kolkata,6.0,1.0,1.0,1.0,662.0,41637.46,17705.87,7.0,9813.44,0.0,24.0,34.0,1.0,10.0,1.0,0.0,0.309,2023-09-02,2024-04-23,0.0,2.351486174575179,0.1428571428571428,80.68,0.0488,1401.71,4.857142857142857,0,1,0,0.0,0,0,Low,Mid-Career,15.0,3.8e-05,0,0,0.1328,65.15,120010.4,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06238,43.0,Female,Pune,10.0,2.0,0.0,1.0,711.0,242585.63,129344.74,21.0,12315.66,0.0,375.0,52.0,1.0,24.0,1.0,0.0,0.36,2023-01-03,2023-12-27,0.0,1.8754821766839789,0.1818181818181818,61.04,0.1018,6292.25,3.909090909090909,0,0,0,0.0,0,0,High,Mid-Career,0.0,0.000307,0,0,0.1152,253.7,157065.49,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06239,32.0,Female,Bangalore,7.0,3.0,1.0,1.0,707.0,23941.21,106065.85,41.0,23861.23,1.0,596.0,36.0,0.0,15.0,0.0,0.0,0.349,2018-05-15,2021-04-21,0.0,0.2257181202232365,0.375,55.72,0.1283,2341.7,4.0,0,0,0,59.6,0,0,High,Mid-Career,0.0,0.000203,0,0,0.1626,133.27,290053.0,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06240,47.0,Male,Pune,15.0,1.0,0.0,0.0,713.0,54288.41,95127.02,53.0,13469.66,0.0,249.0,27.0,1.0,29.0,0.0,0.0,0.349,2022-04-20,2022-08-22,1.0,0.5706879003683668,0.0625,25.54,0.0653,2000.97,2.9375,0,1,1,0.0,0,0,Mid,Senior,50.0,0.000371,0,0,0.6816,477.35,164264.57,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06241,39.0,F,Bangalore,9.0,1.0,1.0,1.0,581.0,242074.66,49385.21,40.0,5369.59,2.0,66.0,31.0,1.0,11.0,0.0,0.0,0.349,2015-04-03,2021-09-19,0.0,4.901665059942847,0.1,80.62,0.0599,5492.73,3.9,0,1,0,13.2,0,0,Low,Mid-Career,15.0,0.000211,0,0,0.1544,296.83,72697.32,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06242,30.0,Male,Mumbai,2.0,1.0,0.0,0.0,562.0,51709.77,107443.38,59.0,8073.02,0.0,718.0,40.0,0.0,23.0,0.0,0.0,0.349,2016-11-27,2021-02-24,0.0,0.4812701232023489,0.3333333333333333,0.8,0.0459,1944.7,10.0,0,1,0,0.0,0,0,High,Young,50.0,0.000119,0,0,0.3193,217.33,99427.53,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06243,59.0,Female,Chennai,0.0,1.0,1.0,1.0,619.0,159372.8,23669.94,31.0,1268.46,1.0,650.0,36.0,1.0,13.0,1.0,0.0,0.252,2020-05-21,2021-04-05,1.0,6.732846266350217,1.0,80.72,0.043,3694.82,59.0,0,1,0,65.0,0,0,Low,Senior,35.0,0.000174,0,0,0.2625,339.46,21002.7,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06244,42.0,Male,Chennai,6.0,2.0,0.0,1.0,649.0,4844.98,10000.0,14.0,15349.61,0.0,498.0,48.0,1.0,15.0,0.0,0.0,0.349,2018-04-10,2023-12-31,1.0,0.4844495550444955,0.2857142857142857,60.96,0.0852,1090.4,6.0,0,0,0,0.0,0,0,Low,Mid-Career,0.0,0.000262,0,0,0.6774,258.52,186340.67,High Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust06245,34.0,Male,Delhi,7.0,1.0,1.0,1.0,631.0,244660.41,12506.97,60.0,100.0,2.0,425.0,4.0,1.0,22.0,0.0,0.0,0.349,2018-11-09,2022-01-19,0.0,19.56036111375387,0.125,80.08,0.0556,5344.24,4.25,0,1,0,85.0,0,0,Low,Mid-Career,15.0,0.000156,0,0,0.1261,235.87,9539.81,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06246,48.0,Female,Kolkata,1.0,1.0,0.0,1.0,500.0,16614.22,38120.48,51.0,7137.59,0.0,363.0,23.0,1.0,15.0,1.0,0.0,0.53,2022-12-06,2021-10-01,0.0,0.4358230582862994,0.5,60.46,0.0411,956.14,24.0,0,1,0,0.0,0,1,Low,Senior,40.0,4.5e-05,0,0,0.2756,92.23,87149.51,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06247,49.0,Female,Kolkata,14.0,2.0,1.0,0.0,788.0,312702.4,44806.52,30.0,18978.5,1.0,693.0,4.0,1.0,10.0,1.0,0.0,0.52,2017-03-23,2023-01-08,0.0,6.978792845486652,0.1333333333333333,45.08,0.1075,7423.06,3.2666666666666666,0,0,1,69.3,0,1,Low,Senior,50.0,0.000283,0,0,0.0853,221.62,239123.07,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06248,50.0,Female,Pune,8.0,3.0,0.0,1.0,628.0,15445.71,57606.26,69.0,11798.92,2.0,197.0,31.0,0.0,1.0,0.0,0.0,0.349,2021-12-25,2024-12-07,1.0,0.268120893095766,0.3333333333333333,35.62,0.1274,1857.33,5.555555555555555,0,0,0,39.4,0,0,Mid,Senior,0.0,0.000327,0,0,0.3324,216.08,145050.41,Medium Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust06249,20.0,Male,Bangalore,3.0,1.0,1.0,0.0,664.0,47011.63,59382.67,1.0,10448.9,0.0,569.0,17.0,0.0,2.0,0.0,0.0,0.349,2020-02-16,2022-01-05,0.0,0.7916592221396892,0.25,20.34,0.0458,1682.25,5.0,0,1,0,0.0,0,0,Mid,Young,40.0,0.00016,0,0,0.5002,294.51,127797.15,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06250,55.0,M,Ahmedabad,9.0,1.0,1.0,1.0,750.0,29524.62,49006.47,40.0,2040.96,2.0,50.0,56.0,0.0,4.0,1.0,0.0,0.255,2017-12-12,2021-02-02,0.0,0.6024514222015541,0.1,56.12,0.0535,1206.93,5.5,0,1,0,10.0,0,0,Low,Senior,15.0,7.5e-05,0,0,0.2801,118.32,26377.26,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06251,42.0,Male,Bangalore,10.0,2.0,0.0,0.0,462.0,45424.34,10000.0,25.0,14654.2,0.0,363.0,30.0,1.0,15.0,0.0,0.0,0.349,2016-12-23,2023-07-15,1.0,4.541979802019798,0.1818181818181818,25.6,0.0924,1895.03,3.8181818181818175,0,0,0,0.0,0,0,Low,Mid-Career,25.0,0.00054,0,0,0.7411,491.54,179213.13,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust06252,37.0,Male,,8.0,1.0,1.0,1.0,609.0,23070.56,82684.93,31.0,3427.91,0.0,136.0,1.0,1.0,22.0,1.0,1.0,0.174,2021-02-13,2023-10-18,0.0,0.2790143377476676,0.1111111111111111,80.02,0.053,1226.43,4.111111111111111,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,5.6e-05,0,0,0.2063,88.55,42827.04,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust06253,76.0,Male,Chennai,15.0,1.0,1.0,0.0,619.0,268921.4,64413.01,74.0,8073.02,0.0,720.0,34.0,0.0,27.0,0.0,0.0,0.349,2022-09-15,2025-01-06,0.0,4.174889903609479,0.0625,20.68,0.0703,6116.81,4.75,0,1,0,0.0,0,0,Mid,Retired,50.0,0.000162,0,0,0.0906,193.96,105943.88,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
