customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk
Cust04796,26.0,Female,Kolkata,15.0,2.0,1.0,1.0,698.0,29686.13,15912.15,58.0,12303.53,0.0,395.0,47.0,0.0,1.0,0.0,0.0,0.349,2020-07-26,2021-03-02,0.0,1.8655093429019396,0.125,55.94,0.0995,1580.41,1.625,0,0,0,0.0,0,0,Low,Young,0.0,157.25,0,0
Cust04797,48.0,Female,,12.0,4.0,0.0,0.0,761.0,1232.84,133677.8,22.0,7855.03,0.0,130.0,14.0,1.0,8.0,0.0,0.0,0.349,2023-01-27,2021-02-15,1.0,0.009222404749294578,0.3076923076923077,25.28,0.1727,2237.92,3.6923076923076925,0,0,1,0.0,0,0,High,Senior,35.0,10.74,0,0
Cust04798,18.0,Female,Delhi,0.0,3.0,1.0,0.0,595.0,106202.04,71025.69,53.0,5650.18,2.0,341.0,6.0,1.0,29.0,0.0,0.0,0.349,2019-03-02,2021-06-07,1.0,1.495241295912846,3.0,45.12,0.1182,3664.65,18.0,0,0,0,68.2,0,0,Mid,Young,35.0,12.03,0,0
Cust04799,18.0,Male,Hyderabad,9.0,2.0,1.0,0.0,674.0,560.38,116001.83,2.0,11142.81,0.0,337.0,38.0,1.0,24.0,0.0,0.0,0.349,2020-10-05,2022-11-24,1.0,0.004830744215464399,0.2,45.76,0.0928,1386.64,1.8,0,0,0,0.0,0,0,High,Young,25.0,4.95,0,0
Cust04800,52.0,Male,Bangalore,8.0,3.0,1.0,1.0,684.0,164792.23,104993.69,49.0,12968.66,1.0,547.0,36.0,0.0,2.0,0.0,0.0,0.349,2017-03-07,2024-10-25,1.0,1.5695291828567712,0.3333333333333333,55.72,0.1333,5045.51,5.777777777777778,0,0,0,54.7,0,0,High,Senior,0.0,672.57,0,0
Cust04801,49.0,Female,Delhi,0.0,4.0,0.0,0.0,650.0,4635.86,115388.59,13.0,5971.05,3.0,190.0,25.0,1.0,15.0,0.0,0.0,0.349,2023-05-09,2023-04-24,0.0,0.04017572122407229,4.0,25.5,0.1541,2213.98,49.0,0,0,0,57.0,0,0,High,Senior,45.0,7.42,0,0
Cust04802,41.0,Male,Hyderabad,8.0,2.0,0.0,1.0,740.0,84620.22,33089.48,35.0,2019.55,1.0,694.0,38.0,0.0,1.0,1.0,0.0,0.363,2020-12-11,2022-02-18,1.0,2.557237610333848,0.2222222222222222,35.76,0.0906,2644.96,4.555555555555555,0,0,0,69.4,0,0,Low,Mid-Career,0.0,239.63,0,0
Cust04803,24.0,Female,Pune,0.0,1.0,0.0,0.0,593.0,37880.35,38180.03,21.0,16327.83,0.0,709.0,0.0,1.0,26.0,0.0,0.0,0.349,2023-11-15,2022-12-18,0.0,0.9921248850541748,1.0,25.0,0.0407,1473.61,24.0,0,1,0,0.0,0,0,Low,Young,50.0,1.18,0,0
Cust04804,33.0,Female,Ahmedabad,6.0,3.0,1.0,1.0,641.0,18186.25,164930.99,41.0,6921.78,0.0,563.0,45.0,0.0,15.0,0.0,0.0,0.349,2018-11-16,2021-11-13,0.0,0.11026514625816375,0.42857142857142855,55.9,0.1276,2292.67,4.714285714285714,0,0,0,0.0,0,0,Premium,Mid-Career,0.0,292.54,0,0
Cust04805,42.0,Male,Mumbai,3.0,2.0,1.0,1.0,601.0,182825.52,14226.32,72.0,100.0,0.0,124.0,25.0,0.0,27.0,1.0,0.0,0.186,2015-12-10,2021-01-30,0.0,12.850313340811903,0.5,55.5,0.0853,4514.42,10.5,0,0,0,0.0,0,0,Low,Mid-Career,0.0,385.08,0,0
Cust04806,21.0,Male,Bangalore,11.0,1.0,1.0,1.0,646.0,109711.15,31095.59,29.0,5890.31,0.0,124.0,49.0,1.0,15.0,0.0,0.0,0.349,2022-05-16,2021-07-26,0.0,3.528076551158825,0.08333333333333333,80.98,0.0585,2777.51,1.75,0,1,0,0.0,0,0,Low,Young,15.0,10.16,0,0
Cust04807,32.0,Male,Kolkata,6.0,3.0,1.0,0.0,706.0,33294.66,76729.76,73.0,10248.05,1.0,208.0,54.0,1.0,10.0,0.0,0.0,0.349,2021-04-08,2023-04-02,0.0,0.43391542062140404,0.42857142857142855,46.08,0.1254,2275.29,4.571428571428571,0,0,1,20.8,0,0,Mid,Mid-Career,35.0,7.93,0,0
Cust04808,42.0,Male,Mumbai,4.0,1.0,0.0,1.0,518.0,26743.12,76799.19,40.0,7590.74,0.0,721.0,29.0,1.0,24.0,0.0,0.0,0.349,2020-11-10,2023-06-04,0.0,0.3482168468593632,0.2,60.58,0.0471,1317.97,8.4,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,3.88,0,0
Cust04809,61.0,Female,Kolkata,15.0,1.0,1.0,1.0,739.0,106548.22,53399.28,4.0,7354.79,1.0,113.0,22.0,0.0,4.0,1.0,0.0,0.395,2023-11-20,2023-05-11,0.0,1.9952745566128118,0.0625,55.44,0.0652,2818.11,3.8125,0,1,0,11.3,0,0,Mid,Retired,25.0,7.07,0,0
Cust04810,37.0,Male,Chennai,11.0,1.0,1.0,1.0,559.0,144910.01,99643.15,40.0,6240.56,0.0,393.0,33.0,1.0,16.0,0.0,0.0,0.349,2019-01-29,2024-03-30,0.0,1.4542751380788537,0.08333333333333333,80.66,0.0617,3759.18,3.0833333333333335,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,14.5,0,0
Cust04811,52.0,Male,Delhi,15.0,1.0,1.0,1.0,625.0,100660.37,111083.34,4.0,5895.03,2.0,568.0,47.0,1.0,26.0,1.0,0.0,0.242,2021-08-13,2023-01-29,0.0,0.9061616605905026,0.0625,80.94,0.0668,2916.49,3.25,0,1,0,113.6,0,0,High,Senior,15.0,12.18,0,0
Cust04812,18.0,Female,Kolkata,13.0,2.0,1.0,1.0,750.0,56349.46,74273.29,37.0,1610.33,1.0,117.0,45.0,1.0,8.0,1.0,0.0,0.106,2023-01-26,2024-05-16,0.0,0.7586670973226403,0.14285714285714285,80.9,0.0986,2240.19,1.2857142857142858,0,0,0,11.7,0,0,Mid,Young,0.0,220.88,0,0
Cust04813,51.0,Male,Ahmedabad,6.0,2.0,1.0,1.0,676.0,20693.86,64260.41,79.0,1511.89,1.0,635.0,2.0,1.0,24.0,0.0,0.0,0.349,2021-04-25,2024-10-18,0.0,0.32202623627461646,0.2857142857142857,80.04,0.0867,1486.04,7.285714285714286,0,0,0,63.5,0,0,Mid,Senior,0.0,128.84,0,0
Cust04814,32.0,Female,Pune,9.0,1.0,1.0,0.0,677.0,153279.21,74109.51,16.0,9819.91,0.0,674.0,59.0,1.0,0.0,0.0,0.0,0.349,2016-10-26,2024-11-29,1.0,2.068251992868488,0.1,46.18,0.0583,3860.22,3.2,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,5.49,0,0
Cust04815,46.0,Male,Pune,13.0,1.0,1.0,0.0,556.0,110795.46,55105.57,55.0,14152.22,0.0,166.0,18.0,1.0,2.0,1.0,0.0,0.168,2019-12-28,2023-08-26,1.0,2.010567161048129,0.07142857142857142,45.36,0.0627,2977.85,3.2857142857142856,0,1,0,0.0,0,0,Mid,Senior,40.0,4.55,0,0
Cust04816,39.0,Male,Mumbai,6.0,2.0,1.0,0.0,566.0,58264.53,10000.0,76.0,6620.66,0.0,17.0,57.0,1.0,27.0,0.0,0.0,0.349,2015-11-21,2023-07-21,1.0,5.825870412958704,0.2857142857142857,46.14,0.0864,2071.5,5.571428571428571,0,0,0,0.0,0,0,Low,Mid-Career,25.0,6.88,0,0
Cust04817,59.0,Female,Pune,3.0,1.0,1.0,1.0,725.0,57327.64,87036.98,28.0,14929.06,3.0,400.0,30.0,1.0,19.0,0.0,0.0,0.349,2021-03-26,2021-01-15,1.0,0.658650855637964,0.25,80.6,0.0472,2043.99,14.75,0,1,0,120.0,0,0,Mid,Senior,35.0,2.68,0,0
Cust04818,31.0,Male,Bangalore,1.0,3.0,0.0,1.0,603.0,67363.9,105633.43,60.0,13494.12,0.0,354.0,50.0,0.0,7.0,0.0,0.0,0.349,2019-02-28,2023-12-07,1.0,0.6377078003828865,1.5,36.0,0.12,3104.75,15.5,0,0,0,0.0,0,0,High,Mid-Career,10.0,33.87,0,0
Cust04819,50.0,Female,Ahmedabad,7.0,2.0,1.0,1.0,610.0,140949.52,68842.91,4.0,7340.61,0.0,560.0,38.0,1.0,14.0,0.0,0.0,0.349,2019-10-25,2021-02-04,0.0,2.047378192203203,0.25,80.76,0.0922,3967.77,6.25,0,0,0,0.0,0,0,Mid,Senior,0.0,365.83,0,0
Cust04820,38.0,Male,Pune,1.0,2.0,1.0,1.0,727.0,56349.46,10000.0,39.0,11189.55,3.0,306.0,44.0,1.0,12.0,1.0,0.0,0.471,2023-08-21,2023-12-09,0.0,5.634382561743825,1.0,80.88,0.079,2078.88,19.0,0,0,0,91.8,0,0,Low,Mid-Career,20.0,7.82,0,0
Cust04821,42.0,Male,Hyderabad,15.0,1.0,0.0,1.0,566.0,56349.46,52131.4,69.0,10446.73,0.0,71.0,12.0,0.0,28.0,1.0,0.0,0.094,2020-06-27,2021-07-19,0.0,1.0808913458808724,0.0625,35.24,0.0638,1839.98,2.625,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,7.34,0,0
Cust04822,40.0,Female,Mumbai,8.0,4.0,1.0,1.0,672.0,56625.59,111228.88,29.0,5475.08,0.0,506.0,28.0,0.0,2.0,0.0,0.0,0.349,2018-02-11,2024-08-12,0.0,0.5090861376457476,0.4444444444444444,55.56,0.1675,3232.18,4.444444444444445,0,0,0,0.0,0,0,High,Mid-Career,0.0,541.39,0,0
Cust04823,31.0,Male,Pune,4.0,1.0,0.0,0.0,653.0,78391.51,17470.06,17.0,100.0,0.0,169.0,52.0,1.0,27.0,0.0,0.0,0.349,2016-11-03,2024-12-17,0.0,4.486934965594531,0.2,26.04,0.0464,2038.71,6.2,0,1,0,0.0,0,0,Low,Mid-Career,40.0,2.31,0,0
Cust04824,42.0,Male,Pune,8.0,1.0,1.0,1.0,650.0,154245.83,102835.36,31.0,8693.8,0.0,382.0,9.0,1.0,5.0,1.0,1.0,0.495,2017-05-31,2024-10-08,0.0,1.4999153023308096,0.1111111111111111,80.18,0.0577,3983.2,4.666666666666667,0,1,0,0.0,0,0,High,Mid-Career,15.0,14.36,0,0
Cust04825,41.0,Male,Chennai,14.0,2.0,1.0,1.0,650.0,21150.59,75245.06,12.0,11507.45,0.0,347.0,16.0,0.0,22.0,0.0,0.0,0.349,2020-12-25,2024-07-19,0.0,0.2810856807652122,0.13333333333333333,55.32,0.0996,1639.07,2.7333333333333334,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,163.25,0,0
Cust04826,45.0,Male,Ahmedabad,8.0,2.0,1.0,0.0,604.0,46961.93,74248.99,11.0,5232.42,0.0,399.0,30.0,1.0,17.0,0.0,0.0,0.349,2018-06-03,2024-09-17,0.0,0.6324839909069347,0.2222222222222222,45.6,0.091,2088.56,5.0,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,7.31,0,0
Cust04827,43.0,Male,Bangalore,13.0,1.0,1.0,1.0,564.0,77544.15,47564.02,46.0,18035.58,1.0,104.0,51.0,1.0,14.0,0.0,0.0,0.349,2021-08-24,2022-11-18,0.0,1.6302768294851973,0.07142857142857142,81.02,0.0617,2321.49,3.0714285714285716,0,1,0,10.4,0,0,Low,Mid-Career,15.0,8.95,0,0
Cust04828,52.0,Female,Mumbai,7.0,2.0,1.0,0.0,689.0,197346.09,29576.7,39.0,13162.3,0.0,317.0,40.0,1.0,20.0,0.0,0.0,0.349,2016-07-18,2022-11-05,0.0,6.672124269297477,0.25,45.8,0.0929,4996.85,6.5,0,0,0,0.0,0,0,Low,Senior,25.0,17.85,0,0
Cust04829,54.0,Female,Kolkata,7.0,2.0,1.0,0.0,597.0,1277.02,132369.86,30.0,637.03,3.0,690.0,27.0,0.0,27.0,0.0,0.0,0.349,2019-01-17,2022-08-09,0.0,0.009647289441195745,0.25,20.54,0.0898,1361.39,6.75,0,0,0,207.0,0,0,High,Senior,35.0,3.4,0,0
Cust04830,28.0,Male,Hyderabad,3.0,2.0,1.0,1.0,727.0,19118.78,75245.06,32.0,7026.99,1.0,214.0,56.0,0.0,3.0,0.0,0.0,0.349,2016-07-24,2021-01-01,0.0,0.25408346961953887,0.5,56.12,0.0828,1553.63,7.0,0,0,0,21.4,0,0,Mid,Young,0.0,128.64,0,0
Cust04831,53.0,Male,Bangalore,15.0,2.0,1.0,0.0,632.0,21372.91,100788.84,40.0,3800.85,2.0,436.0,7.0,1.0,3.0,0.0,0.0,0.349,2020-08-06,2024-04-23,0.0,0.21205421101968214,0.125,45.14,0.1015,1668.62,3.3125,0,0,0,87.2,0,0,High,Senior,25.0,6.51,0,0
Cust04832,42.0,Male,Bangalore,13.0,4.0,1.0,1.0,565.0,31634.77,111342.22,74.0,6163.14,0.0,436.0,29.0,1.0,16.0,1.0,0.0,0.143,2021-06-02,2021-06-11,1.0,0.2841194102344085,0.2857142857142857,80.58,0.1743,2739.7,3.0,0,0,0,0.0,0,0,High,Mid-Career,0.0,477.53,0,0
Cust04833,50.0,Male,Pune,3.0,4.0,0.0,0.0,631.0,26479.09,95108.59,40.0,11271.07,0.0,164.0,38.0,1.0,15.0,1.0,0.0,0.645,2020-06-12,2023-12-07,1.0,0.2784060997424129,1.0,25.76,0.1589,2622.73,12.5,0,0,0,0.0,0,1,Mid,Senior,40.0,10.16,0,0
Cust04834,50.0,Male,Ahmedabad,13.0,4.0,1.0,1.0,617.0,71354.93,112765.25,27.0,6741.26,0.0,289.0,28.0,0.0,20.0,0.0,0.0,0.349,2018-01-08,2024-05-10,0.0,0.6327684923458924,0.2857142857142857,55.56,0.1755,3545.57,3.5714285714285716,0,0,0,0.0,0,0,High,Senior,0.0,622.25,0,0
Cust04835,18.0,Male,Delhi,1.0,2.0,0.0,0.0,731.0,173458.51,48443.97,6.0,5148.38,2.0,45.0,54.0,1.0,10.0,0.0,0.0,0.349,2019-11-25,2021-02-05,1.0,3.5805267296068095,1.0,26.08,0.0834,4514.43,9.0,0,0,1,9.0,0,0,Low,Young,45.0,8.18,0,0
Cust04836,43.0,Female,Kolkata,3.0,1.0,1.0,1.0,650.0,81063.31,130107.48,55.0,8470.43,0.0,585.0,53.0,1.0,6.0,0.0,0.0,0.349,2015-08-06,2023-12-12,0.0,0.6230440168081282,0.25,81.06,0.049,2626.4,10.75,0,1,0,0.0,0,0,High,Mid-Career,15.0,8.04,0,0
Cust04837,36.0,Male,Mumbai,8.0,2.0,1.0,1.0,628.0,22115.8,126537.24,6.0,11798.9,0.0,2.0,12.0,0.0,10.0,0.0,0.0,0.349,2015-08-24,2023-04-23,0.0,0.17477562513908837,0.2222222222222222,55.24,0.0923,1866.45,4.0,0,0,0,0.0,0,0,High,Mid-Career,0.0,172.27,0,0
Cust04838,32.0,Female,Pune,3.0,2.0,0.0,1.0,763.0,159462.78,90219.28,30.0,11749.08,0.0,513.0,55.0,0.0,23.0,1.0,0.0,0.222,2015-03-03,2024-10-20,1.0,1.7674826546758666,0.5,36.1,0.0876,4467.62,8.0,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,391.36,0,0
Cust04839,60.0,Female,Kolkata,5.0,1.0,1.0,1.0,691.0,56349.46,63480.22,18.0,11076.68,0.0,512.0,26.0,1.0,10.0,0.0,0.0,0.349,2021-12-17,2024-10-10,0.0,0.8876555932604949,0.16666666666666666,80.52,0.0492,1891.68,10.0,0,1,0,0.0,0,0,Mid,Senior,25.0,3.58,0,0
Cust04840,34.0,Male,Bangalore,2.0,2.0,1.0,1.0,783.0,19770.53,26058.83,39.0,14851.0,0.0,378.0,2.0,1.0,23.0,0.0,0.0,0.349,2023-05-12,2025-03-14,0.0,0.7586592084445677,0.6666666666666666,80.04,0.0802,1448.16,11.333333333333334,0,0,0,0.0,0,0,Low,Mid-Career,10.0,10.56,0,0
Cust04841,32.0,Female,Hyderabad,1.0,2.0,1.0,1.0,751.0,35911.56,84146.31,78.0,7547.57,0.0,326.0,25.0,1.0,6.0,0.0,0.0,0.349,2019-03-22,2021-11-06,0.0,0.4267701486833031,1.0,80.5,0.0806,1930.29,16.0,0,0,0,0.0,0,0,Mid,Mid-Career,10.0,14.14,0,0
Cust04842,43.0,Male,Hyderabad,14.0,3.0,1.0,1.0,579.0,124838.41,142396.61,63.0,6193.95,0.0,342.0,27.0,1.0,24.0,0.0,0.0,0.349,2018-04-29,2024-08-06,1.0,0.8766889416191748,0.2,80.54,0.142,4328.29,2.8666666666666667,0,0,0,0.0,0,0,High,Mid-Career,0.0,614.62,0,0
Cust04843,51.0,Female,Pune,7.0,2.0,0.0,1.0,729.0,107437.7,28566.51,15.0,7222.75,0.0,639.0,54.0,1.0,19.0,0.0,0.0,0.349,2020-06-29,2024-06-19,0.0,3.7608352985611977,0.25,61.08,0.0899,3135.25,6.375,0,0,0,0.0,0,0,Low,Senior,0.0,281.86,0,0
Cust04844,40.0,Female,Ahmedabad,1.0,2.0,0.0,0.0,772.0,68751.7,115723.01,50.0,3953.0,1.0,431.0,43.0,1.0,19.0,1.0,0.0,0.453,2023-08-16,2024-05-20,1.0,0.5941005673757762,1.0,25.86,0.0824,2677.46,20.0,0,0,1,43.1,0,0,High,Mid-Career,45.0,4.8,0,0
Cust04845,57.0,Male,,7.0,1.0,1.0,1.0,773.0,12510.55,75245.06,53.0,3836.37,0.0,364.0,9.0,1.0,22.0,1.0,0.0,0.39,2015-08-19,2022-11-15,0.0,0.16626186141839186,0.125,80.18,0.051,989.55,7.125,0,1,0,0.0,0,0,Mid,Senior,25.0,1.94,0,0
Cust04846,49.0,,Bangalore,6.0,1.0,1.0,0.0,729.0,130081.69,59556.09,36.0,11694.04,0.0,363.0,44.0,1.0,15.0,1.0,1.0,0.566,2023-11-03,2021-12-14,1.0,2.1841512068504354,0.14285714285714285,45.88,0.0528,3356.8,7.0,0,1,1,0.0,0,1,Mid,Senior,65.0,2.69,0,1
Cust04847,18.0,Male,Bangalore,2.0,1.0,1.0,0.0,727.0,29400.68,27981.64,40.0,12153.02,1.0,291.0,18.0,1.0,8.0,1.0,1.0,0.384,2015-03-27,2023-02-24,0.0,1.0506757046511694,0.3333333333333333,45.36,0.0429,1221.47,6.0,0,1,1,29.1,0,0,Low,Young,60.0,0.86,0,1
Cust04848,35.0,Male,Mumbai,5.0,1.0,1.0,1.0,626.0,56349.46,44900.28,61.0,100.0,0.0,292.0,15.0,1.0,15.0,0.0,0.0,0.349,2015-12-06,2023-02-14,0.0,1.2549633328938508,0.16666666666666666,80.3,0.0481,1707.59,5.833333333333333,0,1,0,0.0,0,0,Low,Mid-Career,15.0,5.13,0,0
Cust04849,35.0,Male,Bangalore,5.0,1.0,1.0,0.0,583.0,56349.46,100871.28,24.0,12701.18,0.0,503.0,41.0,1.0,4.0,0.0,0.0,0.349,2017-05-31,2025-03-18,0.0,0.5586218532980518,0.16666666666666666,45.82,0.0505,2057.49,5.833333333333333,0,1,0,0.0,0,0,High,Mid-Career,40.0,2.53,0,0
Cust04850,48.0,Female,Hyderabad,9.0,1.0,1.0,0.0,622.0,24540.52,105845.1,61.0,5943.56,0.0,557.0,28.0,1.0,12.0,0.0,0.0,0.349,2023-07-13,2021-03-02,0.0,0.23185096097069235,0.1,45.56,0.0554,1373.63,4.8,0,1,0,0.0,0,0,High,Senior,40.0,1.86,0,0
Cust04851,18.0,Female,Ahmedabad,13.0,3.0,1.0,1.0,517.0,19098.07,84434.32,75.0,4838.22,0.0,363.0,32.0,1.0,21.0,1.0,0.0,0.405,2022-05-03,2022-12-06,0.0,0.22618579523355864,0.21428571428571427,80.64,0.1355,1968.08,1.2857142857142858,0,0,0,0.0,0,0,Mid,Young,0.0,266.67,0,0
Cust04852,75.0,Female,Hyderabad,4.0,1.0,0.0,0.0,650.0,11224.68,54967.49,48.0,6365.21,0.0,77.0,25.0,1.0,3.0,0.0,0.0,0.349,2022-07-16,2022-09-08,1.0,0.20420208013718405,0.2,25.5,0.0459,908.02,15.0,0,1,0,0.0,0,0,Mid,Retired,50.0,0.82,0,0
Cust04853,49.0,Male,Hyderabad,12.0,2.0,1.0,1.0,627.0,22160.08,30857.71,35.0,1689.27,0.0,545.0,57.0,1.0,29.0,1.0,0.0,0.557,2015-10-27,2021-01-14,1.0,0.7181142698447214,0.15384615384615385,81.14,0.0947,1383.53,3.769230769230769,0,0,0,0.0,0,1,Low,Senior,15.0,8.19,0,0
Cust04854,44.0,Female,Delhi,7.0,3.0,0.0,1.0,753.0,13741.78,77470.34,31.0,7159.78,0.0,149.0,20.0,1.0,0.0,0.0,0.0,0.349,2023-01-29,2024-11-06,1.0,0.1773788861790696,0.375,60.4,0.1262,1856.31,5.5,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,234.27,0,0
Cust04855,57.0,Female,Mumbai,8.0,1.0,1.0,1.0,551.0,76788.33,60401.83,15.0,17574.54,1.0,575.0,37.0,1.0,15.0,1.0,0.0,0.23,2016-12-13,2024-08-30,0.0,1.271270402396709,0.1111111111111111,80.74,0.0546,2353.12,6.333333333333333,0,1,0,57.5,0,0,Mid,Senior,25.0,4.94,0,0
Cust04856,72.0,Male,Delhi,10.0,1.0,1.0,1.0,737.0,73060.25,83447.26,66.0,261.55,0.0,454.0,55.0,1.0,4.0,0.0,0.0,0.349,2021-01-26,2024-10-05,1.0,0.8755155589822964,0.09090909090909091,81.1,0.0573,2197.61,6.545454545454546,0,1,0,0.0,0,0,Mid,Retired,25.0,4.84,0,0
Cust04857,53.0,Female,Ahmedabad,15.0,2.0,1.0,1.0,610.0,70584.4,62150.49,27.0,11091.7,1.0,452.0,24.0,1.0,6.0,0.0,0.0,0.349,2020-11-13,2024-11-11,0.0,1.1356831509590517,0.125,80.48,0.1021,2571.21,3.3125,0,0,0,45.2,0,0,Mid,Senior,0.0,262.52,0,0
Cust04858,42.0,Female,Hyderabad,11.0,1.0,1.0,1.0,547.0,82153.16,63173.41,16.0,12873.04,4.0,548.0,15.0,1.0,29.0,1.0,0.0,0.241,2023-10-05,2022-11-04,0.0,1.3004183181132993,0.08333333333333333,80.3,0.0591,2424.49,3.5,0,1,0,219.2,0,0,Mid,Mid-Career,25.0,5.51,0,0
Cust04859,44.0,Female,Kolkata,15.0,1.0,1.0,1.0,780.0,134898.84,81358.43,67.0,10909.79,0.0,677.0,58.0,0.0,19.0,0.0,0.0,0.349,2016-12-16,2021-11-28,0.0,1.6580602887704599,0.0625,56.16,0.0671,3532.51,2.75,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,14.81,0,0
Cust04860,40.0,Female,Kolkata,4.0,2.0,0.0,0.0,739.0,195857.63,89087.7,63.0,15668.65,0.0,384.0,38.0,1.0,10.0,0.0,0.0,0.349,2023-10-28,2021-06-08,0.0,2.1984564821352204,0.4,25.76,0.0904,5230.19,8.0,0,0,1,0.0,0,0,Mid,Mid-Career,35.0,13.13,0,0
Cust04861,36.0,Female,Chennai,15.0,1.0,0.0,1.0,667.0,20948.21,123956.85,27.0,8073.02,0.0,282.0,1.0,1.0,11.0,0.0,0.0,0.349,2018-12-19,2021-01-29,0.0,0.16899462196222342,0.0625,60.02,0.065,1395.52,2.25,0,1,0,0.0,0,0,High,Mid-Career,15.0,5.67,0,0
Cust04862,31.0,Male,Delhi,6.0,2.0,0.0,0.0,653.0,70894.78,61520.47,40.0,11354.74,1.0,363.0,41.0,1.0,18.0,0.0,0.0,0.349,2022-05-10,2024-10-13,0.0,1.1523583555464458,0.2857142857142857,25.82,0.0886,2577.52,4.428571428571429,0,0,0,36.3,0,0,Mid,Mid-Career,25.0,8.78,0,0
Cust04863,33.0,Female,Pune,15.0,2.0,1.0,1.0,685.0,6525.98,96819.78,58.0,8073.02,0.0,232.0,21.0,1.0,23.0,0.0,0.0,0.349,2022-07-11,2021-07-25,0.0,0.06740267946612287,0.125,80.42,0.1012,1398.53,2.0625,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,141.53,0,0
Cust04864,24.0,Female,Mumbai,5.0,2.0,1.0,1.0,666.0,10239.62,147144.88,35.0,12959.42,1.0,363.0,1.0,1.0,24.0,0.0,0.0,0.349,2018-01-14,2022-12-18,0.0,0.06958822088664664,0.3333333333333333,80.02,0.0882,1722.97,4.0,0,0,0,36.3,0,0,High,Young,0.0,151.97,0,0
Cust04865,41.0,Female,Delhi,10.0,1.0,0.0,0.0,587.0,84983.81,97883.05,24.0,6254.9,0.0,250.0,58.0,1.0,15.0,1.0,1.0,0.242,2017-08-25,2022-07-12,0.0,0.8682089676510115,0.09090909090909091,26.16,0.0584,2553.76,3.727272727272727,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,3.64,0,0
Cust04866,20.0,Male,Mumbai,14.0,1.0,1.0,1.0,617.0,53332.97,121570.04,40.0,11155.85,0.0,190.0,29.0,1.0,15.0,1.0,0.0,0.337,2016-08-12,2022-08-10,0.0,0.43869798267745347,0.06666666666666667,80.58,0.0645,2064.5,1.3333333333333333,0,1,0,0.0,0,0,High,Young,15.0,8.32,0,0
Cust04867,44.0,Male,,6.0,2.0,1.0,1.0,807.0,113615.26,50174.91,5.0,6635.34,0.0,496.0,16.0,0.0,1.0,1.0,0.0,0.362,2022-05-10,2022-12-29,0.0,2.2643388032225022,0.2857142857142857,55.32,0.0893,3339.36,6.285714285714286,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,298.2,0,0
Cust04868,42.0,Female,Bangalore,12.0,3.0,1.0,1.0,850.0,44365.13,46185.77,39.0,1329.56,0.0,511.0,40.0,1.0,15.0,1.0,0.0,0.372,2018-09-12,2023-01-13,1.0,0.960559268379235,0.23076923076923078,80.8,0.1333,2285.34,3.230769230769231,0,0,0,0.0,0,0,Low,Mid-Career,0.0,304.64,0,0
Cust04869,44.0,Female,Pune,8.0,2.0,1.0,0.0,775.0,10920.43,68625.03,51.0,17183.54,2.0,457.0,27.0,1.0,17.0,0.0,0.0,0.349,2016-02-13,2022-01-14,0.0,0.15912956060550204,0.2222222222222222,45.54,0.0904,1464.74,4.888888888888889,0,0,1,91.4,0,0,Mid,Mid-Career,35.0,3.68,0,0
Cust04870,35.0,Male,Pune,8.0,2.0,1.0,1.0,688.0,164491.54,75245.06,63.0,5232.95,1.0,164.0,3.0,0.0,28.0,0.0,0.0,0.349,2015-03-15,2022-07-26,0.0,2.1860485452660248,0.2222222222222222,55.06,0.0945,4443.14,3.888888888888889,0,0,0,16.4,1,0,Mid,Mid-Career,10.0,38.17,0,0
Cust04871,80.0,,Ahmedabad,9.0,2.0,0.0,0.0,623.0,6922.1,117832.98,8.0,8073.02,4.0,260.0,26.0,0.0,5.0,0.0,0.0,0.349,2021-08-29,2024-07-06,1.0,0.05874451495230833,0.2,0.52,0.0929,1490.5,8.0,0,0,0,104.0,0,0,High,Retired,45.0,3.01,0,0
Cust04872,60.0,Female,Kolkata,6.0,2.0,1.0,1.0,586.0,16755.49,45812.64,22.0,10673.67,0.0,661.0,45.0,0.0,15.0,0.0,0.0,0.349,2019-04-25,2025-03-08,0.0,0.36573147211179907,0.2857142857142857,55.9,0.0865,1425.1,8.571428571428571,0,0,0,0.0,0,0,Low,Senior,10.0,11.21,0,0
